cause_raw,year,births,deaths,suppressed_flg,death_rate,unreliable_flg,rankable,cause_clean
#Diarrhea and gastroenteritis of infectious origin (A09),2007,4316233,0,0,0,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2008,4247726,0,0,0,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2009,4130665,331,0,0.08,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2010,3999386,318,0,0.08,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2011,3953590,262,0,0.07,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2012,3952841,245,0,0.06,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2013,3932181,224,0,0.06,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2014,3988076,215,0,0.05,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2015,3978497,211,0,0.05,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2016,3945875,212,0,0.05,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2017,3855500,180,0,0.05,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2018,3791712,151,0,0.04,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2019,3747540,184,0,0.05,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2020,3613647,137,0,0.04,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2021,3664292,156,0,0.04,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2022,3667758,135,0,0.04,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Diarrhea and gastroenteritis of infectious origin (A09),2023,3596017,134,0,0.04,0,1,Diarrhea and gastroenteritis of infectious origin (A09)
#Tuberculosis (A16-A19),2007,4316233,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2008,4247726,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2009,4130665,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2010,3999386,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2011,3953590,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2012,3952841,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2013,3932181,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2014,3988076,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2015,3978497,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2016,3945875,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2017,3855500,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2018,3791712,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2019,3747540,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2020,3613647,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2021,3664292,,1,,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2022,3667758,0,0,0,0,1,Tuberculosis (A16-A19)
#Tuberculosis (A16-A19),2023,3596017,0,0,0,0,1,Tuberculosis (A16-A19)
"#Tetanus (A33,A35)",2007,4316233,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2008,4247726,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2009,4130665,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2010,3999386,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2011,3953590,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2012,3952841,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2013,3932181,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2014,3988076,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2015,3978497,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2016,3945875,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2017,3855500,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2018,3791712,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2019,3747540,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2020,3613647,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2021,3664292,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2022,3667758,0,0,0,0,1,"Tetanus (A33,A35)"
"#Tetanus (A33,A35)",2023,3596017,0,0,0,0,1,"Tetanus (A33,A35)"
#Diphtheria (A36),2007,4316233,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2008,4247726,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2009,4130665,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2010,3999386,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2011,3953590,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2012,3952841,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2013,3932181,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2014,3988076,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2015,3978497,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2016,3945875,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2017,3855500,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2018,3791712,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2019,3747540,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2020,3613647,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2021,3664292,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2022,3667758,0,0,0,0,1,Diphtheria (A36)
#Diphtheria (A36),2023,3596017,0,0,0,0,1,Diphtheria (A36)
#Whooping cough (A37),2007,4316233,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2008,4247726,18,0,0,1,1,Whooping cough (A37)
#Whooping cough (A37),2009,4130665,13,0,0,1,1,Whooping cough (A37)
#Whooping cough (A37),2010,3999386,24,0,0.01,0,1,Whooping cough (A37)
#Whooping cough (A37),2011,3953590,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2012,3952841,15,0,0,1,1,Whooping cough (A37)
#Whooping cough (A37),2013,3932181,10,0,0,1,1,Whooping cough (A37)
#Whooping cough (A37),2014,3988076,10,0,0,1,1,Whooping cough (A37)
#Whooping cough (A37),2015,3978497,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2016,3945875,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2017,3855500,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2018,3791712,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2019,3747540,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2020,3613647,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2021,3664292,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2022,3667758,,1,,0,1,Whooping cough (A37)
#Whooping cough (A37),2023,3596017,,1,,0,1,Whooping cough (A37)
#Meningococcal infection (A39),2007,4316233,11,0,0,1,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2008,4247726,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2009,4130665,11,0,0,1,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2010,3999386,11,0,0,1,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2011,3953590,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2012,3952841,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2013,3932181,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2014,3988076,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2015,3978497,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2016,3945875,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2017,3855500,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2018,3791712,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2019,3747540,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2020,3613647,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2021,3664292,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2022,3667758,,1,,0,1,Meningococcal infection (A39)
#Meningococcal infection (A39),2023,3596017,0,0,0,0,1,Meningococcal infection (A39)
#Septicemia (A40-A41),2007,4316233,284,0,0.07,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2008,4247726,291,0,0.07,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2009,4130665,223,0,0.05,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2010,3999386,216,0,0.05,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2011,3953590,178,0,0.05,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2012,3952841,180,0,0.05,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2013,3932181,150,0,0.04,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2014,3988076,160,0,0.04,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2015,3978497,177,0,0.04,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2016,3945875,191,0,0.05,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2017,3855500,148,0,0.04,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2018,3791712,150,0,0.04,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2019,3747540,131,0,0.03,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2020,3613647,117,0,0.03,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2021,3664292,111,0,0.03,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2022,3667758,124,0,0.03,0,1,Septicemia (A40-A41)
#Septicemia (A40-A41),2023,3596017,145,0,0.04,0,1,Septicemia (A40-A41)
#Congenital syphilis (A50),2007,4316233,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2008,4247726,0,0,0,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2009,4130665,0,0,0,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2010,3999386,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2011,3953590,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2012,3952841,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2013,3932181,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2014,3988076,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2015,3978497,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2016,3945875,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2017,3855500,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2018,3791712,0,0,0,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2019,3747540,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2020,3613647,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2021,3664292,,1,,0,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2022,3667758,15,0,0,1,1,Congenital syphilis (A50)
#Congenital syphilis (A50),2023,3596017,,1,,0,1,Congenital syphilis (A50)
#Gonococcal infection (A54),2007,4316233,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2008,4247726,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2009,4130665,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2010,3999386,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2011,3953590,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2012,3952841,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2013,3932181,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2014,3988076,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2015,3978497,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2016,3945875,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2017,3855500,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2018,3791712,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2019,3747540,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2020,3613647,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2021,3664292,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2022,3667758,0,0,0,0,1,Gonococcal infection (A54)
#Gonococcal infection (A54),2023,3596017,0,0,0,0,1,Gonococcal infection (A54)
#Acute poliomyelitis (A80),2007,4316233,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2008,4247726,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2009,4130665,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2010,3999386,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2011,3953590,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2012,3952841,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2013,3932181,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2014,3988076,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2015,3978497,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2016,3945875,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2017,3855500,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2018,3791712,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2019,3747540,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2020,3613647,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2021,3664292,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2022,3667758,0,0,0,0,1,Acute poliomyelitis (A80)
#Acute poliomyelitis (A80),2023,3596017,0,0,0,0,1,Acute poliomyelitis (A80)
#Varicella (chickenpox) (B01),2007,4316233,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2008,4247726,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2009,4130665,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2010,3999386,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2011,3953590,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2012,3952841,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2013,3932181,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2014,3988076,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2015,3978497,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2016,3945875,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2017,3855500,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2018,3791712,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2019,3747540,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2020,3613647,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2021,3664292,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2022,3667758,0,0,0,0,1,Varicella (chickenpox) (B01)
#Varicella (chickenpox) (B01),2023,3596017,0,0,0,0,1,Varicella (chickenpox) (B01)
#Measles (B05),2007,4316233,0,0,0,0,1,Measles (B05)
#Measles (B05),2008,4247726,0,0,0,0,1,Measles (B05)
#Measles (B05),2009,4130665,0,0,0,0,1,Measles (B05)
#Measles (B05),2010,3999386,0,0,0,0,1,Measles (B05)
#Measles (B05),2011,3953590,0,0,0,0,1,Measles (B05)
#Measles (B05),2012,3952841,0,0,0,0,1,Measles (B05)
#Measles (B05),2013,3932181,0,0,0,0,1,Measles (B05)
#Measles (B05),2014,3988076,0,0,0,0,1,Measles (B05)
#Measles (B05),2015,3978497,0,0,0,0,1,Measles (B05)
#Measles (B05),2016,3945875,0,0,0,0,1,Measles (B05)
#Measles (B05),2017,3855500,0,0,0,0,1,Measles (B05)
#Measles (B05),2018,3791712,0,0,0,0,1,Measles (B05)
#Measles (B05),2019,3747540,0,0,0,0,1,Measles (B05)
#Measles (B05),2020,3613647,0,0,0,0,1,Measles (B05)
#Measles (B05),2021,3664292,0,0,0,0,1,Measles (B05)
#Measles (B05),2022,3667758,0,0,0,0,1,Measles (B05)
#Measles (B05),2023,3596017,0,0,0,0,1,Measles (B05)
#Human immunodeficiency virus (HIV) disease (B20-B24),2007,4316233,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2008,4247726,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2009,4130665,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2010,3999386,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2011,3953590,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2012,3952841,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2013,3932181,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2014,3988076,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2015,3978497,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2016,3945875,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2017,3855500,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2018,3791712,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2019,3747540,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2020,3613647,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2021,3664292,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2022,3667758,,1,,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Human immunodeficiency virus (HIV) disease (B20-B24),2023,3596017,0,0,0,0,1,Human immunodeficiency virus (HIV) disease (B20-B24)
#Mumps (B26),2007,4316233,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2008,4247726,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2009,4130665,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2010,3999386,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2011,3953590,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2012,3952841,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2013,3932181,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2014,3988076,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2015,3978497,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2016,3945875,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2017,3855500,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2018,3791712,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2019,3747540,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2020,3613647,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2021,3664292,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2022,3667758,0,0,0,0,1,Mumps (B26)
#Mumps (B26),2023,3596017,0,0,0,0,1,Mumps (B26)
#Candidiasis (B37),2007,4316233,13,0,0,1,1,Candidiasis (B37)
#Candidiasis (B37),2008,4247726,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2009,4130665,11,0,0,1,1,Candidiasis (B37)
#Candidiasis (B37),2010,3999386,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2011,3953590,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2012,3952841,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2013,3932181,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2014,3988076,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2015,3978497,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2016,3945875,0,0,0,0,1,Candidiasis (B37)
#Candidiasis (B37),2017,3855500,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2018,3791712,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2019,3747540,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2020,3613647,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2021,3664292,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2022,3667758,,1,,0,1,Candidiasis (B37)
#Candidiasis (B37),2023,3596017,,1,,0,1,Candidiasis (B37)
#Malaria (B50-B54),2007,4316233,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2008,4247726,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2009,4130665,,1,,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2010,3999386,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2011,3953590,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2012,3952841,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2013,3932181,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2014,3988076,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2015,3978497,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2016,3945875,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2017,3855500,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2018,3791712,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2019,3747540,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2020,3613647,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2021,3664292,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2022,3667758,0,0,0,0,1,Malaria (B50-B54)
#Malaria (B50-B54),2023,3596017,0,0,0,0,1,Malaria (B50-B54)
#Pneumocystosis (B59),2007,4316233,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2008,4247726,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2009,4130665,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2010,3999386,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2011,3953590,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2012,3952841,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2013,3932181,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2014,3988076,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2015,3978497,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2016,3945875,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2017,3855500,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2018,3791712,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2019,3747540,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2020,3613647,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2021,3664292,,1,,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2022,3667758,0,0,0,0,1,Pneumocystosis (B59)
#Pneumocystosis (B59),2023,3596017,,1,,0,1,Pneumocystosis (B59)
#Malignant neoplasms (C00-C97),2007,4316233,68,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2008,4247726,70,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2009,4130665,74,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2010,3999386,62,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2011,3953590,69,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2012,3952841,62,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2013,3932181,64,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2014,3988076,52,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2015,3978497,53,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2016,3945875,64,0,0.02,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2017,3855500,56,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2018,3791712,50,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2019,3747540,54,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2020,3613647,53,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2021,3664292,51,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2022,3667758,38,0,0.01,0,1,Malignant neoplasms (C00-C97)
#Malignant neoplasms (C00-C97),2023,3596017,47,0,0.01,0,1,Malignant neoplasms (C00-C97)
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2007,4316233,58,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
